sequence,event_type,symbol,recorded_decision,replayed_decision,matched,detail
2065,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2066,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2067,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2068,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2069,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2070,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2071,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2072,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2073,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2074,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2075,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2076,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2077,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2078,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2079,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2080,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2081,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2082,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2083,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2084,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2085,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2086,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2087,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2088,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2089,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2090,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2091,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2092,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2093,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2094,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2095,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2096,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2097,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2098,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2099,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2100,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2101,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2102,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2103,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2104,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2105,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2106,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2107,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2108,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2109,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2110,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2111,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2112,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2113,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2114,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2115,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2116,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2117,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2118,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2119,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2120,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2121,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2122,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2123,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2124,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2125,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2126,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2127,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2128,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2129,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2130,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2131,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2132,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2133,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2134,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2135,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2136,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2137,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2138,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2139,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2140,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2141,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2142,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2143,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2144,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2145,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2146,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2147,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2148,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2149,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2150,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2151,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2152,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2153,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2154,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2155,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2156,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2157,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2158,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2159,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2160,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2161,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2162,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2163,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2164,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2165,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2166,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2167,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2168,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2169,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2170,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2171,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2172,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2173,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2174,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2175,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2176,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2177,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2178,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2179,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2180,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2181,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2182,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2183,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2184,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2185,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2186,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2187,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2188,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2189,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2190,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2191,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2192,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2193,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2194,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2195,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2196,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2197,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2198,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2199,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2200,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2201,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2202,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2203,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2204,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2205,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2206,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2207,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2208,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2209,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2210,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2211,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2212,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2213,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2214,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2215,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2216,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2217,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2218,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2219,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2220,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2221,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2222,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2223,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2224,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2225,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2226,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2227,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2228,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2229,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2230,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2231,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2232,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2233,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2234,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2235,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2236,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2237,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2238,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2239,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2240,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2241,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2242,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2243,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2244,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2245,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2246,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2247,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2248,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2249,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2250,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2251,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2252,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2253,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2254,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2255,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2256,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2257,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2258,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2259,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2260,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2261,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2262,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2263,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2264,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2265,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2266,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2267,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2268,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2269,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2270,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2271,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2272,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2273,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2274,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2275,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2276,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2277,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2278,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2279,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2280,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2281,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2282,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2283,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2284,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2285,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2286,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2287,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2288,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2289,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2290,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2291,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2292,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2293,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2294,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2295,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2296,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2297,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2298,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2299,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2300,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2301,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2302,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2303,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2304,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2305,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2306,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2307,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2308,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2309,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2310,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2311,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2312,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2313,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2314,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2315,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2316,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2317,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2318,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2319,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2320,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2321,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2322,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2323,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2324,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2325,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2326,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2327,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2328,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2329,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2330,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2331,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2332,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2333,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2334,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2335,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2336,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2337,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2338,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2339,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2340,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2341,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2342,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2343,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2344,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2345,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2346,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2347,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2348,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2349,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2350,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2351,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2352,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2353,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2354,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2355,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2356,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2357,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2358,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2359,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2360,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2361,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2362,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2363,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2364,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2365,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2366,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2367,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2368,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2369,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2370,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2371,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2372,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2373,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2374,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2375,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2376,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2377,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2378,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2379,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2380,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2381,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2382,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2383,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2384,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2385,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2386,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2387,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2388,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2389,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2390,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2391,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2392,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2393,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2394,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2395,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2396,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
