sequence,event_type,symbol,recorded_decision,replayed_decision,matched,detail
2467,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2468,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2469,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2470,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2471,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2472,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2473,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2474,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2475,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2476,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2477,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2478,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2479,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2480,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2481,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2482,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2483,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2484,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2485,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2486,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2487,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2488,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2489,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2490,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2491,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2492,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2493,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2494,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2495,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2496,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2497,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2498,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2499,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2500,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2501,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2502,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2503,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2504,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2505,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2506,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2507,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2508,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2509,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2510,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2511,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2512,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2513,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2514,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2515,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2516,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2517,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2518,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2519,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2520,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2521,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2522,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2523,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2524,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2525,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2526,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2527,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2528,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2529,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2530,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2531,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2532,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2533,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2534,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2535,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2536,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2537,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2538,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2539,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2540,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2541,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2542,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2543,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2544,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2545,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2546,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2547,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2548,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2549,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2550,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2551,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2552,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2553,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2554,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2555,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2556,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2557,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2558,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2559,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2560,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2561,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2562,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2563,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2564,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2565,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2566,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2567,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2568,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2569,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2570,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2571,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2572,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2573,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2574,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2575,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2576,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2577,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2578,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2579,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2580,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2581,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2582,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2583,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2584,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2585,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2586,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2587,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2588,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2589,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2590,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2591,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2592,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2593,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2594,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2595,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2596,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2597,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2598,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2599,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2600,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2601,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2602,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2603,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2604,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2605,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2606,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2607,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2608,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2609,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2610,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2611,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2612,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2613,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2614,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2615,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2616,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2617,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2618,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2619,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2620,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2621,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2622,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2623,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2624,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2625,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2626,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2627,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2628,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2629,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2630,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2631,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2632,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2633,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2634,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2635,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2636,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2637,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2638,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2639,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2640,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2641,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2642,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2643,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2644,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2645,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2646,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2647,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2648,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2649,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2650,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2651,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2652,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2653,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2654,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2655,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2656,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2657,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2658,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2659,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2660,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2661,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2662,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2663,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2664,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2665,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2666,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2667,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2668,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2669,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2670,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2671,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2672,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2673,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2674,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2675,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2676,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2677,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2678,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2679,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2680,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2681,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2682,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2683,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2684,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2685,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2686,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2687,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2688,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2689,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2690,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2691,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2692,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2693,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2694,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2695,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2696,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2697,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2698,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2699,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2700,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2701,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2702,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2703,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2704,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2705,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2706,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2707,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2708,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2709,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2710,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2711,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2712,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2713,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2714,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2715,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2716,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2717,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2718,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2719,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2720,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2721,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2722,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2723,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2724,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2725,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2726,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2727,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2728,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2729,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2730,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2731,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2732,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2733,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2734,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2735,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2736,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2737,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2738,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2739,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2740,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2741,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2742,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2743,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2744,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2745,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2746,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2747,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2748,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2749,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2750,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2751,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2752,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2753,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2754,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2755,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2756,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2757,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2758,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2759,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2760,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2761,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2762,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2763,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2764,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2765,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2766,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2767,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2768,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2769,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2770,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2771,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2772,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2773,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2774,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2775,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2776,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2777,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2778,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2779,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2780,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2781,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2782,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2783,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2784,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2785,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2786,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2787,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2788,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2789,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2790,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2791,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2792,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2793,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2794,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2795,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2796,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2797,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2798,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
